id,family,params,is_cagr,is_vol,is_sharpe,is_sortino,is_max_dd,is_calmar,is_hit,is_total_return,is_ann_turnover,oos_cagr,oos_vol,oos_sharpe,oos_sortino,oos_max_dd,oos_calmar,oos_hit,oos_total_return,oos_ann_turnover,all_cagr,all_vol,all_sharpe,all_sortino,all_max_dd,all_calmar,all_hit,all_total_return,all_ann_turnover
15,ma_cross,"{""fast"": 3, ""slow"": 25, ""kind"": ""sma"", ""mode"": ""ls"", ""sizing"": ""raw""}",-0.04170579184845735,0.16467901403498564,-0.17582602532215932,-0.2006319545236923,-0.40492362907322277,-0.10299668592794235,0.5011806375442739,-0.2490150254850375,32.60082644628099,-0.03477147085668453,0.07009929304459925,-0.4697840685341676,-0.5924370556806831,-0.17291782357953056,-0.20108667884483286,0.5071868583162218,-0.12784372619629403,34.20369609856264,-0.03918008943124862,0.13786910357428572,-0.22054695520909381,-0.24941813207493252,-0.4754118981284088,-0.08241293410091742,0.5033733133433284,-0.34502374294445903,33.18598200899551
16,ma_cross,"{""fast"": 3, ""slow"": 25, ""kind"": ""sma"", ""mode"": ""ls"", ""sizing"": ""vt10""}",-0.022278559926522945,0.10948575158700291,-0.15084282311793226,-0.1746049735835552,-0.2632172625366611,-0.08463943326445,0.4964580873671783,-0.14054332606414288,33.41233960222045,-0.03118597630054276,0.054544209993030966,-0.5535641615110521,-0.7088165037808557,-0.14812167446040247,-0.21054296350720597,0.4938398357289528,-0.11525499727909949,36.90956337993863,-0.025539819836876365,0.09324667996726775,-0.23066498897676713,-0.2674747156512606,-0.34360311833630297,-0.07432941808135501,0.4955022488755622,-0.2396000026801247,34.689062225720264
17,ma_cross,"{""fast"": 3, ""slow"": 25, ""kind"": ""sma"", ""mode"": ""ls"", ""sizing"": ""vt20""}",-0.024879287752066714,0.1205707953394885,-0.1484034997778284,-0.1706148557748778,-0.2891566798284857,-0.08604085427604145,0.4952774498229044,-0.15579483031391073,33.61646534122077,-0.03189697973574479,0.059157431618464575,-0.5183711871504408,-0.6617307922409345,-0.15626309279332273,-0.20412356600372994,0.4938398357289528,-0.11776197918500497,36.63426252761386,-0.027447095152125178,0.10249455153768419,-0.22006934111865378,-0.25352030583998686,-0.3674422737884707,-0.0746977065788732,0.4947526236881559,-0.2552101019343578,34.71816491376457
18,ma_cross,"{""fast"": 3, ""slow"": 25, ""kind"": ""ema"", ""mode"": ""lo"", ""sizing"": ""raw""}",-0.024029068923667185,0.15313167910411504,-0.08215208332190142,-0.10590959026104722,-0.5710356070980922,-0.042079808377937955,0.5242030696576151,-0.15083442971471994,64.51283825787348,0.02987306065436135,0.08566772226312065,0.3864843045364679,0.5095471729159544,-0.16558808228753275,0.18040586159146862,0.5420944558521561,0.12049521833688592,58.13540153887329,-0.0046861547475008924,0.13253267301929,0.030932723708296757,0.038950187653186016,-0.5710356070980922,-0.00820641425727399,0.5307346326836582,-0.04851403891903172,62.18464359359079
19,ma_cross,"{""fast"": 3, ""slow"": 25, ""kind"": ""ema"", ""mode"": ""lo"", ""sizing"": ""vt10""}",-0.0040070220454829775,0.10136934108929128,0.01108104845297148,0.01440938626323011,-0.3821517337078366,-0.01048542160624197,0.5094451003541912,-0.026629223378569877,54.03720911848029,0.02110901288229461,0.0698124911826621,0.3341581481235389,0.42159894954448984,-0.13905474732014722,0.15180361180834123,0.5431211498973306,0.08408771597437537,57.246709026974386,0.005089614026590583,0.09111284491988073,0.10129911611201815,0.129140439346193,-0.3821517337078366,0.013318306781467344,0.5217391304347826,0.055219302023729266,55.20889311805797
20,ma_cross,"{""fast"": 3, ""slow"": 25, ""kind"": ""ema"", ""mode"": ""lo"", ""sizing"": ""vt20""}",-0.01095257315318754,0.11135598333640877,-0.0432113016238438,-0.056184780123860245,-0.4439168098859503,-0.02467258033324181,0.5082644628099173,-0.07135783197602064,57.02784700180578,0.02960335084272958,0.07410783014401762,0.4307638712231324,0.551512903267386,-0.13948356380867755,0.21223540634031246,0.5441478439425051,0.11936146511000767,57.23742643942425,0.0036645336002465445,0.09938027198314613,0.08652469823045282,0.11040280540791635,-0.4439168098859503,0.008255000753830486,0.5213643178410795,0.03948625776225123,57.10435763607878
21,ma_cross,"{""fast"": 3, ""slow"": 25, ""kind"": ""ema"", ""mode"": ""ls"", ""sizing"": ""raw""}",-0.05594929932762349,0.167021248868536,-0.2606056350413656,-0.29499084348398164,-0.41028551023723214,-0.13636674445381441,0.5088547815820543,-0.3209324509672141,35.83636363636364,-0.04314579526374851,0.07064004410157063,-0.5889645325661462,-0.7254888070694293,-0.18457531955373618,-0.2337571207681821,0.49589322381930184,-0.15672858397421785,36.51930184804928,-0.051295133979712526,0.13974558765797032,-0.30644936534077927,-0.34396357536535066,-0.5008266099191188,-0.10242094362357555,0.5041229385307346,-0.4273617463499648,36.08568215892055
22,ma_cross,"{""fast"": 3, ""slow"": 25, ""kind"": ""ema"", ""mode"": ""ls"", ""sizing"": ""vt10""}",-0.03495756287839291,0.11052250322004774,-0.2664624157157947,-0.3057967247381558,-0.2821250597020377,-0.12390803892186264,0.4834710743801653,-0.21274116256580122,36.45807816465768,-0.036910083484653744,0.05484983109210522,-0.6581897092029982,-0.8227978379902839,-0.16275227872223652,-0.22678689216786244,0.5010266940451745,-0.13528891915411867,39.893493764657606,-0.035670822976379135,0.09408401715624616,-0.33882843063265045,-0.38813273342541904,-0.3781588027092969,-0.09432762828953757,0.489880059970015,-0.3192485597768019,37.712236633323315
23,ma_cross,"{""fast"": 3, ""slow"": 25, ""kind"": ""ema"", ""mode"": ""ls"", ""sizing"": ""vt20""}",-0.03839206998674427,0.1219001315121876,-0.25989873643096695,-0.296393640410229,-0.30577260303583775,-0.12555758627676847,0.48288075560802834,-0.23138470808664824,36.76969409873497,-0.03803341293445184,0.05952912249223397,-0.6215550285017098,-0.7734892344814829,-0.16974802418115165,-0.22405805969124773,0.5051334702258727,-0.139180660895315,39.2736169789104,-0.03826115146581477,0.10356502356631825,-0.32466038453518153,-0.3693323591800095,-0.4021473445991385,-0.0951421213633863,0.4910044977511244,-0.3383610923893964,37.68379488032825
24,ma_cross,"{""fast"": 3, ""slow"": 30, ""kind"": ""sma"", ""mode"": ""lo"", ""sizing"": ""raw""}",-0.005427978016259272,0.15546205452127163,0.042812207747447456,0.05502655398350568,-0.4986809097189402,-0.010884671761986067,0.5194805194805194,-0.035926230083199395,56.25045227090732,0.03416821848128193,0.08667530503371841,0.4310179306414996,0.566984905952779,-0.16244030346175686,0.2103432322713317,0.5410677618069816,0.1386653268588205,49.81839908573989,0.008848466896861806,0.1344757042123405,0.13284419842358666,0.16711522001701862,-0.4986809097189402,0.017743744996873572,0.5273613193403298,0.09775737433832932,53.90231891170452
25,ma_cross,"{""fast"": 3, ""slow"": 30, ""kind"": ""sma"", ""mode"": ""lo"", ""sizing"": ""vt10""}",0.01189499554934259,0.10317412631473806,0.16620647693107746,0.21580801843757136,-0.31204180699576545,0.03811987779414446,0.5112160566706021,0.08273362192484557,47.457494551452235,0.02460852351448195,0.06977394744632788,0.38334263038175126,0.48736614423414054,-0.12780522610459333,0.19254708328079487,0.5472279260780287,0.09851848733077939,49.0347876484304,0.016517904108946047,0.09237725922273306,0.22356730237147893,0.2854598542749003,-0.31204180699576545,0.05293490724199723,0.5243628185907047,0.18940290053905695,48.03331294592627
26,ma_cross,"{""fast"": 3, ""slow"": 30, ""kind"": ""sma"", ""mode"": ""lo"", ""sizing"": ""vt20""}",0.008345883874649074,0.11128977138403738,0.13032072791077898,0.1721018005789414,-0.36607980809514495,0.022797990192564677,0.512987012987013,0.05746027524598518,49.625834404165296,0.03237650894606703,0.07431385867559714,0.4659770998930976,0.5980957751384329,-0.13368169273818242,0.2421910456316326,0.5482546201232033,0.1310593871005461,49.19265058470346,0.017053159034912335,0.09938494633708178,0.21985640475530147,0.2844051534224848,-0.36607980809514495,0.04658317300712795,0.5258620689655172,0.19605037080289645,49.467693084766566
27,ma_cross,"{""fast"": 3, ""slow"": 30, ""kind"": ""sma"", ""mode"": ""ls"", ""sizing"": ""raw""}",-0.03590058317037437,0.1659958947264533,-0.1367036398050272,-0.15479920275504921,-0.379392055078,-0.09462660772638871,0.49940968122786306,-0.21789808972652236,29.573553719008267,-0.02741486110923219,0.07014825187703216,-0.3611827079585611,-0.4562856437144594,-0.14381747509873666,-0.19062260055956867,0.5071868583162218,-0.10186974003440896,30.038193018480495,-0.03281133702032846,0.1388769757206109,-0.1703487209023762,-0.1914291981473385,-0.44114124540159205,-0.07437830255581457,0.5022488755622189,-0.2975706080064977,29.743178410794602
28,ma_cross,"{""fast"": 3, ""slow"": 30, ""kind"": ""sma"", ""mode"": ""ls"", ""sizing"": ""vt10""}",-0.01967928624201598,0.11004480060053877,-0.125393289428126,-0.1442152435464127,-0.26672085343625274,-0.07378233080946332,0.49763872491145217,-0.1250666270057993,30.734185862333486,-0.028781930207287476,0.054434720387395295,-0.5092619494436637,-0.6482992829967931,-0.13350229232348987,-0.21559128091632973,0.5,-0.10673925806390105,33.29219975702162,-0.02301221103466644,0.0936402892617911,-0.20163956215740655,-0.23223454057736737,-0.3394639181420499,-0.06778985867074361,0.4985007496251874,-0.21845636609454566,31.668033513542724
29,ma_cross,"{""fast"": 3, ""slow"": 30, ""kind"": ""sma"", ""mode"": ""ls"", ""sizing"": ""vt20""}",-0.021308896502263974,0.12124546138621925,-0.11676146427195566,-0.13326214827317476,-0.28595513636922243,-0.07451832050587873,0.4982290436835891,-0.1347971989623742,30.89113683637324,-0.028841796821653998,0.05906884398706318,-0.4658997523581758,-0.592500466304083,-0.13936625694358706,-0.20694964085408876,0.4989733059548255,-0.10695205543491204,32.783056259900455,-0.024065661360270663,0.10298004750068183,-0.18484480091874328,-0.21146836306469863,-0.3576839982314187,-0.06728190659706385,0.4985007496251874,-0.2273324169013924,31.581815066701388
30,ma_cross,"{""fast"": 3, ""slow"": 30, ""kind"": ""ema"", ""mode"": ""lo"", ""sizing"": ""raw""}",-0.01810692089942567,0.15193947768363866,-0.044182627539335516,-0.05707283626769869,-0.5248439339147452,-0.03449962880273459,0.5236127508854782,-0.11558972096982822,59.36884110157117,0.036491409559514576,0.08491034691538288,0.4646226711894986,0.6104089082056943,-0.16477924961900048,0.22145634018779267,0.5482546201232033,0.14858381697492806,52.24348391991037,0.001483584116108716,0.13147979886551306,0.07712226347928845,0.0971616992802935,-0.5248439339147452,0.0028267148008034463,0.532608695652174,0.015819334060334533,56.767605009015845
