dir,t_entry,entry_bar,eval_bar,entry,sl,tp,risk,swing,zone_lo,zone_hi,tap,pivot,spread,tp_used,result,exit_t,dur_min,mfe_pips,gross_pips,time,exit_time,risk_pips,cost_pips,net_pips,month
1,1618248840,99824,99825,1.19156,1.19126,1.1921599999999999,0.00029999999999996696,1.19136,1.19104,1.19146,1618246920,1618248000,2e-05,1.1921599999999999,-1,1618251300,41.0,1.100000000000545,-2.9999999999996696,2021-04-12 17:34:00,2021-04-12 18:15:00,2.9999999999996696,0.2,-3.1999999999996698,2021-04
1,1618269000,100149,100158,1.19116,1.19099,1.1915,0.00017000000000000348,1.19109,1.19069,1.19138,1618266600,1618268700,2e-05,1.1915,1,1618270740,29.0,3.4000000000000696,3.4000000000000696,2021-04-12 23:10:00,2021-04-12 23:39:00,1.7000000000000348,0.2,3.2000000000000695,2021-04
1,1618282080,100362,100364,1.18981,1.18948,1.19047,0.00032999999999994145,1.18958,1.18941,1.1897,1618281240,1618281300,4e-05,1.19047,-1,1618284180,35.0,1.8999999999991246,-3.2999999999994145,2021-04-13 02:48:00,2021-04-13 03:23:00,3.2999999999994145,0.4,-3.6999999999994144,2021-04
1,1618301400,100683,100693,1.18985,1.18818,1.1931900000000002,0.0016700000000000603,1.18828,1.18811,1.18852,1618297020,1618301100,2e-05,1.1931900000000002,-1,1618317000,260.0,5.800000000000249,-16.700000000000603,2021-04-13 08:10:00,2021-04-13 12:30:00,16.700000000000603,0.2,-16.900000000000603,2021-04
1,1618320900,101007,101012,1.19368,1.19221,1.1966200000000002,0.0014700000000000824,1.19231,1.19078,1.19236,1618318800,1618320300,3e-05,1.1966200000000002,1,1618380000,985.0,30.29999999999866,29.400000000001647,2021-04-13 13:35:00,2021-04-14 06:00:00,14.700000000000824,0.3,29.100000000001646,2021-04
1,1618340100,101327,101337,1.19444,1.19381,1.1956999999999998,0.0006299999999999084,1.19391,1.19392,1.19399,1618336200,1618339800,2e-05,1.1956999999999998,1,1618358700,310.0,13.499999999999623,12.599999999998168,2021-04-13 18:55:00,2021-04-14 00:05:00,6.299999999999084,0.2,12.399999999998169,2021-04
1,1618379580,101975,101977,1.19619,1.19587,1.1968300000000003,0.000320000000000098,1.19597,1.19547,1.19637,1618378380,1618378800,3e-05,1.1968300000000003,1,1618381140,26.0,6.699999999999484,6.40000000000196,2021-04-14 05:53:00,2021-04-14 06:19:00,3.20000000000098,0.3,6.10000000000196,2021-04
1,1618405980,102415,102417,1.19652,1.19586,1.1978400000000002,0.000660000000000105,1.19596,1.19613,1.19648,1618403400,1618405200,2e-05,1.1978400000000002,-1,1618408500,42.0,4.699999999999704,-6.6000000000010495,2021-04-14 13:13:00,2021-04-14 13:55:00,6.6000000000010495,0.2,-6.80000000000105,2021-04
1,1618422120,102684,102684,1.19824,1.19792,1.1988799999999997,0.00031999999999987594,1.19802,1.19756,1.19815,1618420560,1618420800,2e-05,1.1988799999999997,-1,1618423080,16.0,0.5999999999994898,-3.1999999999987594,2021-04-14 17:42:00,2021-04-14 17:58:00,3.1999999999987594,0.2,-3.3999999999987596,2021-04
-1,1618426740,102761,102761,1.19708,1.19781,1.1956199999999997,0.0007300000000001194,1.19771,1.19761,1.19799,1618425000,1618425600,2e-05,1.1956199999999997,-1,1618429500,46.0,1.1999999999989797,-7.300000000001194,2021-04-14 18:59:00,2021-04-14 19:45:00,7.300000000001194,0.2,-7.500000000001195,2021-04
-1,1618494180,103851,103858,1.197,1.19822,1.19456,0.0012199999999999989,1.19812,1.19803,1.19807,1618489980,1618493700,2e-05,1.19456,-1,1618495500,22.0,0.9999999999998899,-12.199999999999989,2021-04-15 13:43:00,2021-04-15 14:05:00,12.199999999999989,0.2,-12.399999999999988,2021-04
-1,1618503540,104007,104007,1.19675,1.19772,1.1948100000000001,0.0009699999999999154,1.19762,1.19724,1.19739,1618498800,1618502100,2e-05,1.1948100000000001,-1,1618512240,145.0,10.399999999999299,-9.699999999999154,2021-04-15 16:19:00,2021-04-15 18:44:00,9.699999999999154,0.2,-9.899999999999153,2021-04
1,1618575180,105173,105175,1.19866,1.19779,1.2004000000000004,0.0008700000000001484,1.19789,1.19796,1.19815,1618572780,1618574400,2e-05,1.2004000000000004,-1,1618576620,24.0,0.2999999999997449,-8.700000000001484,2021-04-16 12:13:00,2021-04-16 12:37:00,8.700000000001484,0.2,-8.900000000001484,2021-04
-1,1618788240,105831,105832,1.19711,1.19743,1.1964699999999997,0.000320000000000098,1.19733,1.19717,1.19815,1618786380,1618787400,3e-05,1.1964699999999997,-1,1618793460,87.0,4.599999999999049,-3.20000000000098,2021-04-18 23:24:00,2021-04-19 00:51:00,3.20000000000098,0.3,-3.5000000000009797,2021-04
1,1618815660,106288,106297,1.19799,1.1962,1.2015700000000005,0.0017900000000001803,1.1963,1.1964,1.19665,1618812000,1618815300,2e-05,1.2015700000000005,1,1618818600,49.0,35.89999999999982,35.80000000000361,2021-04-19 07:01:00,2021-04-19 07:50:00,17.900000000001803,0.2,35.600000000003604,2021-04
1,1618850400,106867,106877,1.20334,1.20283,1.20436,0.0005100000000000104,1.20293,1.20299,1.20308,1618849800,1618850100,3e-05,1.20436,1,1618876920,442.0,10.499999999999954,10.200000000000209,2021-04-19 16:40:00,2021-04-20 00:02:00,5.1000000000001044,0.3,9.900000000000208,2021-04
1,1618900500,107693,107703,1.20523,1.20472,1.20625,0.0005100000000000104,1.20482,1.20491,1.20515,1618899480,1618900200,3e-05,1.20625,1,1618901160,11.0,12.300000000000644,10.200000000000209,2021-04-20 06:35:00,2021-04-20 06:46:00,5.1000000000001044,0.3,9.900000000000208,2021-04
1,1618904040,107752,107758,1.20709,1.20628,1.20871,0.0008099999999999774,1.20638,1.20634,1.20646,1618902540,1618903500,2e-05,1.20871,-1,1618905960,32.0,8.799999999999919,-8.099999999999774,2021-04-20 07:34:00,2021-04-20 08:06:00,8.099999999999774,0.2,-8.299999999999773,2021-04
-1,1618913520,107910,107913,1.2055,1.20629,1.2039199999999999,0.0007900000000000684,1.20619,1.20615,1.20638,1618911000,1618912800,3e-05,1.2039199999999999,1,1618921860,139.0,16.40000000000086,15.800000000001369,2021-04-20 10:12:00,2021-04-20 12:31:00,7.900000000000684,0.3,15.500000000001368,2021-04
1,1619075400,110537,110542,1.20465,1.20325,1.2074500000000001,0.0014000000000000679,1.20335,1.2035,1.20352,1619073000,1619074800,2e-05,1.2074500000000001,-1,1619080920,92.0,2.8999999999990145,-14.000000000000679,2021-04-22 07:10:00,2021-04-22 08:42:00,14.000000000000679,0.2,-14.200000000000678,2021-04
1,1619094480,110855,110857,1.20489,1.20412,1.20643,0.0007699999999999374,1.20422,1.20404,1.20425,1619092560,1619093700,3e-05,1.20643,1,1619096340,31.0,17.400000000000748,15.399999999998748,2021-04-22 12:28:00,2021-04-22 12:59:00,7.699999999999374,0.3,15.099999999998747,2021-04
1,1619095200,110867,110867,1.20486,1.20406,1.2064600000000003,0.0008000000000001339,1.20416,1.20443,1.20537,1619091420,1619093700,3e-05,1.2064600000000003,1,1619096340,19.0,17.700000000000493,16.00000000000268,2021-04-22 12:40:00,2021-04-22 12:59:00,8.00000000000134,0.3,15.700000000002678,2021-04
-1,1619104020,111014,111017,1.20187,1.20258,1.20045,0.0007099999999999884,1.20248,1.20188,1.20256,1619103180,1619103300,2e-05,1.20045,1,1619111220,120.0,15.899999999999803,14.199999999999768,2021-04-22 15:07:00,2021-04-22 17:07:00,7.099999999999884,0.2,13.999999999999769,2021-04
-1,1619104740,111026,111032,1.20173,1.20345,1.19829,0.0017199999999999438,1.20335,1.20307,1.20415,1619098200,1619104200,3e-05,1.19829,-1,1619160900,936.0,23.699999999999832,-17.199999999999438,2021-04-22 15:19:00,2021-04-23 06:55:00,17.199999999999438,0.3,-17.49999999999944,2021-04
-1,1619421600,113404,113404,1.20995,1.21042,1.2090100000000001,0.00046999999999997044,1.21032,1.20969,1.21031,1619420520,1619420700,3e-05,1.2090100000000001,1,1619422560,16.0,10.200000000000209,9.399999999999409,2021-04-26 07:20:00,2021-04-26 07:36:00,4.699999999999704,0.3,9.099999999999408,2021-04
-1,1619442180,113747,113747,1.20791,1.20852,1.20669,0.0006099999999999994,1.20842,1.20803,1.20853,1619440200,1619440800,2e-05,1.20669,1,1619444040,31.0,14.600000000000168,12.199999999999989,2021-04-26 13:03:00,2021-04-26 13:34:00,6.099999999999994,0.2,11.99999999999999,2021-04
-1,1619451060,113895,113904,1.20766,1.20886,1.2052599999999998,0.0012000000000000899,1.20876,1.20866,1.20879,1619448660,1619450700,3e-05,1.2052599999999998,-1,1619456040,83.0,2.100000000000435,-12.000000000000899,2021-04-26 15:31:00,2021-04-26 16:54:00,12.000000000000899,0.3,-12.3000000000009,2021-04
-1,1619456640,113988,113993,1.2088,1.20905,1.2083000000000004,0.00024999999999986144,1.20895,1.20888,1.20918,1619456040,1619456100,2e-05,1.2083000000000004,-1,1619461620,83.0,4.900000000001015,-2.4999999999986144,2021-04-26 17:04:00,2021-04-26 18:27:00,2.4999999999986144,0.2,-2.6999999999986146,2021-04
-1,1619473440,114246,114246,1.2086,1.20904,1.20772,0.00043999999999999595,1.20894,1.20866,1.2088,1619471040,1619471400,8e-05,1.20772,1,1619483580,169.0,8.899999999998354,8.799999999999919,2021-04-26 21:44:00,2021-04-27 00:33:00,4.3999999999999595,0.8,7.999999999999919,2021-04
-1,1619481420,114373,114373,1.208,1.20843,1.20714,0.00042999999999993044,1.20833,1.20827,1.20841,1619478000,1619480400,3e-05,1.20714,1,1619486100,78.0,9.399999999999409,8.599999999998609,2021-04-26 23:57:00,2021-04-27 01:15:00,4.299999999999304,0.3,8.299999999998608,2021-04
-1,1619578440,115980,115981,1.20798,1.2086,1.2067400000000004,0.0006199999999998429,1.2085,1.20829,1.20847,1619576460,1619577600,3e-05,1.2067400000000004,1,1619591040,210.0,13.199999999999878,12.399999999996858,2021-04-28 02:54:00,2021-04-28 06:24:00,6.199999999998429,0.3,12.099999999996857,2021-04
-1,1619590800,116182,116192,1.20722,1.20795,1.2057599999999997,0.0007300000000001194,1.20785,1.20743,1.20777,1619590140,1619590500,3e-05,1.2057599999999997,1,1619593260,41.0,16.199999999999548,14.600000000002389,2021-04-28 06:20:00,2021-04-28 07:01:00,7.300000000001194,0.3,14.300000000002388,2021-04
1,1619626800,116782,116792,1.20906,1.20841,1.21036,0.0006500000000000394,1.20851,1.20828,1.20881,1619621760,1619626500,3e-05,1.21036,-1,1619630400,60.0,4.8000000000003595,-6.500000000000394,2021-04-28 16:20:00,2021-04-28 17:20:00,6.500000000000394,0.3,-6.800000000000394,2021-04
1,1619637540,116961,116962,1.21172,1.21066,1.2138399999999996,0.0010599999999998388,1.21076,1.2106,1.21143,1619636640,1619636700,3e-05,1.2138399999999996,1,1619657400,331.0,23.300000000001653,21.199999999996777,2021-04-28 19:19:00,2021-04-29 00:50:00,10.599999999998388,0.3,20.899999999996776,2021-04
1,1619638500,116977,116977,1.21208,1.20646,1.22332,0.005619999999999958,1.20656,1.2076,1.20761,1619632800,1619636700,2e-05,1.22332,-1,1619791560,2551.0,28.999999999999027,-56.199999999999584,2021-04-28 19:35:00,2021-04-30 14:06:00,56.199999999999584,0.2,-56.39999999999959,2021-04
-1,1619703840,118052,118058,1.21206,1.21276,1.2106599999999996,0.000700000000000145,1.21266,1.21228,1.21277,1619701200,1619703300,2e-05,1.2106599999999996,1,1619704260,7.0,18.499999999999073,14.000000000002899,2021-04-29 13:44:00,2021-04-29 13:51:00,7.0000000000014495,0.2,13.8000000000029,2021-04
-1,1619783100,119351,119361,1.20856,1.20904,1.2076000000000005,0.0004799999999998139,1.20894,1.20863,1.20988,1619781780,1619782800,2e-05,1.2076000000000005,-1,1619787960,81.0,8.500000000000174,-4.799999999998139,2021-04-30 11:45:00,2021-04-30 13:06:00,4.799999999998139,0.2,-4.999999999998139,2021-04
-1,1619808600,119775,119775,1.20249,1.20314,1.20119,0.0006500000000000394,1.20304,1.20294,1.20333,1619803260,1619807700,2e-05,1.20119,-1,1619989200,3010.0,8.399999999999519,-6.500000000000394,2021-04-30 18:50:00,2021-05-02 21:00:00,6.500000000000394,0.2,-6.7000000000003945,2021-04
-1,1620010320,120245,120253,1.20214,1.2024,1.2016200000000001,0.00025999999999992696,1.2023,1.20228,1.20265,1620009060,1620009900,3e-05,1.2016200000000001,1,1620019920,160.0,5.20000000000076,5.199999999998539,2021-05-03 02:52:00,2021-05-03 05:32:00,2.5999999999992696,0.3,4.899999999998539,2021-05
-1,1620060900,121085,121095,1.20545,1.20616,1.20403,0.0007099999999999884,1.20606,1.20602,1.20674,1620057720,1620060600,2e-05,1.20403,-1,1620063360,41.0,3.1999999999987594,-7.099999999999884,2021-05-03 16:55:00,2021-05-03 17:36:00,7.099999999999884,0.2,-7.299999999999884,2021-05
-1,1620107100,121801,121811,1.20371,1.20399,1.2031500000000004,0.00027999999999983594,1.20389,1.20372,1.20466,1620106740,1620106800,3e-05,1.2031500000000004,1,1620111720,77.0,6.900000000000794,5.599999999996719,2021-05-04 05:45:00,2021-05-04 07:02:00,2.7999999999983594,0.3,5.299999999996719,2021-05
-1,1620117840,121980,121986,1.20184,1.20229,1.20094,0.00045000000000006146,1.20219,1.20218,1.20329,1620116580,1620117300,3e-05,1.20094,1,1620118320,8.0,9.900000000000464,9.00000000000123,2021-05-04 08:44:00,2021-05-04 08:52:00,4.500000000000615,0.3,8.700000000001229,2021-05
-1,1620164460,122749,122753,1.20124,1.20159,1.2005400000000004,0.00034999999999985043,1.20149,1.20141,1.20146,1620162600,1620163800,0.00011,1.2005400000000004,-1,1620169260,80.0,2.6999999999999247,-3.4999999999985043,2021-05-04 21:41:00,2021-05-04 23:01:00,3.4999999999985043,1.1,-4.599999999998504,2021-05
-1,1620197340,123283,123284,1.19966,1.20168,1.1956199999999997,0.002020000000000133,1.20158,1.20148,1.20169,1620194460,1620196500,2e-05,1.1956199999999997,-1,1620210900,226.0,10.699999999999044,-20.200000000001328,2021-05-05 06:49:00,2021-05-05 10:35:00,20.200000000001328,0.2,-20.400000000001327,2021-05
-1,1620198120,123296,123296,1.1999,1.2019,1.1959,0.0020000000000000018,1.2018,1.20179,1.2018,1620192600,1620196500,3e-05,1.1959,-1,1620211860,229.0,13.099999999999223,-20.000000000000018,2021-05-05 07:02:00,2021-05-05 10:51:00,20.000000000000018,0.3,-20.30000000000002,2021-05
1,1620214200,123564,123574,1.20127,1.20102,1.2017700000000002,0.0002500000000000835,1.20112,1.20072,1.20117,1620210600,1620213900,2e-05,1.2017700000000002,1,1620214860,11.0,5.800000000000249,5.00000000000167,2021-05-05 11:30:00,2021-05-05 11:41:00,2.500000000000835,0.2,4.80000000000167,2021-05
-1,1620221040,123678,123684,1.20022,1.20074,1.1991800000000004,0.0005199999999998539,1.20064,1.20043,1.20112,1620219780,1620220500,2e-05,1.1991800000000004,-1,1620221640,10.0,0.9999999999998899,-5.199999999998539,2021-05-05 13:24:00,2021-05-05 13:34:00,5.199999999998539,0.2,-5.399999999998539,2021-05
1,1620282840,124672,124698,1.20094,1.2004,1.2020199999999999,0.0005399999999999849,1.2005,1.2001,1.20063,1620279300,1620282000,3e-05,1.2020199999999999,1,1620283320,8.0,10.80000000000192,10.799999999999699,2021-05-06 06:34:00,2021-05-06 06:42:00,5.399999999999849,0.3,10.499999999999698,2021-05
1,1620288360,124764,124773,1.20246,1.20212,1.20314,0.00034000000000000696,1.20222,1.20222,1.20226,1620286200,1620288000,3e-05,1.20314,1,1620289020,11.0,8.500000000000174,6.800000000000139,2021-05-06 08:06:00,2021-05-06 08:17:00,3.4000000000000696,0.3,6.500000000000139,2021-05
1,1620360240,125947,125948,1.20685,1.20654,1.20747,0.00031000000000003247,1.20664,1.20662,1.20674,1620358500,1620359400,3e-05,1.20747,-1,1620362760,42.0,0.5999999999994898,-3.1000000000003247,2021-05-07 04:04:00,2021-05-07 04:46:00,3.1000000000003247,0.3,-3.4000000000003245,2021-05
1,1620406500,126717,126722,1.21448,1.21403,1.2153800000000001,0.00045000000000006146,1.21413,1.21415,1.21442,1620405720,1620405900,3e-05,1.2153800000000001,1,1620407040,9.0,10.200000000000209,9.00000000000123,2021-05-07 16:55:00,2021-05-07 17:04:00,4.500000000000615,0.3,8.700000000001229,2021-05
-1,1620717540,128998,128999,1.21265,1.21407,1.20981,0.0014199999999999768,1.21397,1.21385,1.21406,1620714960,1620716700,2e-05,1.20981,-1,1620718680,19.0,0.10000000000065512,-14.199999999999768,2021-05-11 07:19:00,2021-05-11 07:38:00,14.199999999999768,0.2,-14.399999999999768,2021-05
1,1620727740,129168,129168,1.21649,1.21591,1.2176500000000001,0.0005800000000000249,1.21601,1.21593,1.21646,1620725520,1620726000,2e-05,1.2176500000000001,-1,1620729120,23.0,3.9999999999995595,-5.800000000000249,2021-05-11 10:09:00,2021-05-11 10:32:00,5.800000000000249,0.2,-6.00000000000025,2021-05
1,1620728460,129180,129180,1.21662,1.21405,1.22176,0.002569999999999961,1.21415,1.21397,1.21421,1620721800,1620727200,3e-05,1.22176,-1,1620779940,858.0,15.300000000000313,-25.699999999999612,2021-05-11 10:21:00,2021-05-12 00:39:00,25.699999999999612,0.3,-25.999999999999613,2021-05
1,1620736500,129314,129339,1.21625,1.21527,1.21821,0.0009799999999999809,1.21537,1.21514,1.21538,1620729840,1620736200,2e-05,1.21821,-1,1620739320,47.0,19.000000000000128,-9.799999999999809,2021-05-11 12:35:00,2021-05-11 13:22:00,9.799999999999809,0.2,-9.999999999999808,2021-05
1,1620760080,129707,129714,1.21498,1.2145,1.21594,0.00048000000000003595,1.2146,1.21471,1.21477,1620757200,1620759600,2e-05,1.21594,-1,1620764040,66.0,5.5000000000005045,-4.8000000000003595,2021-05-11 19:08:00,2021-05-11 20:14:00,4.8000000000003595,0.2,-5.00000000000036,2021-05
-1,1620774000,129926,129926,1.21458,1.21516,1.21342,0.0005800000000000249,1.21506,1.21484,1.21603,1620766080,1620772500,4e-05,1.21342,1,1620781500,125.0,12.099999999999334,11.600000000000499,2021-05-11 23:00:00,2021-05-12 01:05:00,5.800000000000249,0.4,11.200000000000498,2021-05
-1,1620798480,130333,130340,1.21242,1.21298,1.2113000000000003,0.0005599999999998939,1.21288,1.21228,1.21365,1620794820,1620798000,4e-05,1.2113000000000003,-1,1620800220,29.0,3.20000000000098,-5.599999999998939,2021-05-12 05:48:00,2021-05-12 06:17:00,5.599999999998939,0.4,-5.9999999999989395,2021-05
-1,1620840660,131036,131036,1.20763,1.20794,1.20701,0.00031000000000003247,1.20784,1.20672,1.21021,1620838860,1620839100,3e-05,1.20701,-1,1620843420,46.0,5.399999999999849,-3.1000000000003247,2021-05-12 17:31:00,2021-05-12 18:17:00,3.1000000000003247,0.3,-3.4000000000003245,2021-05
-1,1620862020,131378,131378,1.20747,1.20794,1.20653,0.00046999999999997044,1.20784,1.20779,1.20782,1620859140,1620859200,3e-05,1.20653,-1,1620866640,77.0,4.100000000000215,-4.699999999999704,2021-05-12 23:27:00,2021-05-13 00:44:00,4.699999999999704,0.3,-4.999999999999704,2021-05
1,1620889500,131835,131835,1.20978,1.20823,1.2128800000000004,0.0015500000000001624,1.20833,1.20882,1.20912,1620887400,1620887700,2e-05,1.2128800000000004,-1,1620894300,80.0,8.199999999998209,-15.500000000001624,2021-05-13 07:05:00,2021-05-13 08:25:00,15.500000000001624,0.2,-15.700000000001623,2021-05
1,1620913800,132240,132250,1.20833,1.2076500000000001,1.2096899999999995,0.0006799999999997919,1.20775,1.20713,1.20809,1620912600,1620913500,2e-05,1.2096899999999995,1,1620914280,8.0,14.300000000000423,13.599999999995838,2021-05-13 13:50:00,2021-05-13 13:58:00,6.799999999997919,0.2,13.399999999995838,2021-05
1,1620942420,132704,132704,1.20803,1.2076,1.2088899999999998,0.00042999999999993044,1.2077,1.20681,1.20792,1620939240,1620939900,6e-05,1.2088899999999998,-1,1620949260,114.0,3.1000000000003247,-4.299999999999304,2021-05-13 21:47:00,2021-05-13 23:41:00,4.299999999999304,0.6,-4.899999999999304,2021-05
1,1621015200,133912,133912,1.21362,1.21305,1.2147599999999998,0.0005699999999999594,1.21315,1.21283,1.21315,1621003440,1621014300,2e-05,1.2147599999999998,1,1621203300,3135.0,11.499999999999844,11.399999999999189,2021-05-14 18:00:00,2021-05-16 22:15:00,5.699999999999594,0.2,11.19999999999919,2021-05
1,1621020360,133998,133998,1.21438,1.21405,1.21504,0.00032999999999994145,1.21415,1.2138,1.21431,1621018800,1621019400,3e-05,1.21504,-1,1621198920,2976.0,2.6999999999999247,-3.2999999999994145,2021-05-14 19:26:00,2021-05-16 21:02:00,3.2999999999994145,0.3,-3.5999999999994143,2021-05
-1,1621215360,134358,134367,1.21355,1.21391,1.2128299999999996,0.000360000000000138,1.21381,1.21373,1.214,1621214700,1621215000,4e-05,1.2128299999999996,1,1621228620,221.0,8.399999999999519,7.20000000000276,2021-05-17 01:36:00,2021-05-17 05:17:00,3.60000000000138,0.4,6.800000000002759,2021-05
-1,1621228560,134577,134586,1.21288,1.21349,1.21166,0.0006099999999999994,1.21339,1.21335,1.21338,1621226400,1621228200,2e-05,1.21166,-1,1621232160,60.0,2.8999999999990145,-6.099999999999994,2021-05-17 05:16:00,2021-05-17 06:16:00,6.099999999999994,0.2,-6.2999999999999945,2021-05
1,1621238400,134741,134751,1.21362,1.21305,1.2147599999999998,0.0005699999999999594,1.21315,1.21332,1.21338,1621237620,1621238100,3e-05,1.2147599999999998,1,1621241400,50.0,11.800000000001809,11.399999999999189,2021-05-17 08:00:00,2021-05-17 08:50:00,5.699999999999594,0.3,11.099999999999188,2021-05
1,1621242720,134813,134821,1.21436,1.21404,1.2150000000000003,0.000320000000000098,1.21414,1.21369,1.21474,1621242000,1621242300,2e-05,1.2150000000000003,1,1621243920,20.0,6.799999999997919,6.40000000000196,2021-05-17 09:12:00,2021-05-17 09:32:00,3.20000000000098,0.2,6.2000000000019595,2021-05
-1,1621256160,135037,135041,1.21427,1.21532,1.21217,0.0010499999999999954,1.21522,1.21491,1.21551,1621252920,1621255200,3e-05,1.21217,-1,1621266540,173.0,5.1000000000001044,-10.499999999999954,2021-05-17 12:56:00,2021-05-17 15:49:00,10.499999999999954,0.3,-10.799999999999955,2021-05
1,1621298760,135723,135732,1.21585,1.21524,1.21707,0.0006099999999999994,1.21534,1.21537,1.21541,1621296360,1621298400,4e-05,1.21707,1,1621318200,324.0,13.900000000000023,12.199999999999989,2021-05-18 00:46:00,2021-05-18 06:10:00,6.099999999999994,0.4,11.799999999999988,2021-05
1,1621321200,136097,136107,1.21858,1.21777,1.2202,0.0008099999999999774,1.21787,1.21766,1.21794,1621319700,1621320900,3e-05,1.2202,1,1621324080,48.0,18.000000000000238,16.199999999999548,2021-05-18 07:00:00,2021-05-18 07:48:00,8.099999999999774,0.3,15.899999999999547,2021-05
1,1621329300,136232,136232,1.22172,1.2209,1.2233599999999996,0.0008199999999998209,1.221,1.21935,1.22115,1621326900,1621328100,3e-05,1.2233599999999996,-1,1621335420,102.0,6.300000000001305,-8.199999999998209,2021-05-18 09:15:00,2021-05-18 10:57:00,8.199999999998209,0.3,-8.49999999999821,2021-05
-1,1621349460,136568,136577,1.22112,1.22247,1.21842,0.0013499999999999623,1.22237,1.22192,1.222,1621345020,1621347900,3e-05,1.21842,-1,1621361460,200.0,13.799999999999368,-13.499999999999623,2021-05-18 14:51:00,2021-05-18 18:11:00,13.499999999999623,0.3,-13.799999999999624,2021-05
1,1621388880,137208,137215,1.22227,1.22185,1.2231099999999997,0.0004199999999998649,1.22195,1.22198,1.222,1621387380,1621388400,4e-05,1.2231099999999997,-1,1621389840,16.0,0.9999999999998899,-4.199999999998649,2021-05-19 01:48:00,2021-05-19 02:04:00,4.199999999998649,0.4,-4.59999999999865,2021-05
-1,1621411860,137590,137599,1.22236,1.22273,1.2216199999999995,0.0003700000000002035,1.22263,1.22247,1.22282,1621411320,1621411500,3e-05,1.2216199999999995,1,1621412880,17.0,7.599999999998719,7.40000000000407,2021-05-19 08:11:00,2021-05-19 08:28:00,3.700000000002035,0.3,7.10000000000407,2021-05
-1,1621415700,137654,137654,1.22138,1.2223,1.2195399999999998,0.0009200000000000319,1.2222,1.22191,1.2222,1621413060,1621414800,3e-05,1.2195399999999998,1,1621423140,124.0,21.899999999999142,18.400000000000638,2021-05-19 09:15:00,2021-05-19 11:19:00,9.200000000000319,0.3,18.100000000000637,2021-05
-1,1621424340,137798,137798,1.22007,1.22099,1.21823,0.0009200000000000319,1.22089,1.22075,1.22125,1621421520,1621422000,3e-05,1.21823,-1,1621426200,31.0,3.5000000000007248,-9.200000000000319,2021-05-19 11:39:00,2021-05-19 12:10:00,9.200000000000319,0.3,-9.50000000000032,2021-05
-1,1621435140,137978,137978,1.22216,1.22397,1.2185399999999997,0.0018100000000000893,1.22387,1.22352,1.22376,1621432080,1621432200,2e-05,1.2185399999999997,1,1621447500,206.0,41.09999999999836,36.200000000001786,2021-05-19 14:39:00,2021-05-19 18:05:00,18.100000000000893,0.2,36.00000000000178,2021-05
-1,1621453560,138285,138285,1.21699,1.21938,1.2122100000000002,0.002389999999999892,1.21928,1.21904,1.21955,1621449000,1621452600,3e-05,1.2122100000000002,-1,1621492380,647.0,5.1000000000001044,-23.899999999998922,2021-05-19 19:46:00,2021-05-20 06:33:00,23.899999999998922,0.3,-24.199999999998923,2021-05
1,1621515540,139300,139301,1.21998,1.21925,1.2214400000000003,0.0007300000000001194,1.21935,1.21919,1.21973,1621510500,1621513200,2e-05,1.2214400000000003,1,1621517520,33.0,15.899999999999803,14.600000000002389,2021-05-20 12:59:00,2021-05-20 13:32:00,7.300000000001194,0.2,14.40000000000239,2021-05
1,1621563600,140088,140098,1.2229,1.22264,1.2234200000000004,0.000260000000000149,1.22274,1.22263,1.22314,1621558320,1621563300,2e-05,1.2234200000000004,1,1621571640,134.0,5.499999999998284,5.20000000000298,2021-05-21 02:20:00,2021-05-21 04:34:00,2.60000000000149,0.2,5.00000000000298,2021-05
-1,1621602300,140730,140740,1.22031,1.2211,1.2187299999999999,0.0007900000000000684,1.221,1.22057,1.22065,1621601760,1621602000,3e-05,1.2187299999999999,1,1621604700,40.0,21.999999999999797,15.800000000001369,2021-05-21 13:05:00,2021-05-21 13:45:00,7.900000000000684,0.3,15.500000000001368,2021-05
-1,1621617480,140983,140990,1.21685,1.21717,1.2162099999999998,0.000320000000000098,1.21707,1.21674,1.21787,1621616640,1621617000,3e-05,1.2162099999999998,-1,1621618440,16.0,0.8999999999992347,-3.20000000000098,2021-05-21 17:18:00,2021-05-21 17:34:00,3.20000000000098,0.3,-3.5000000000009797,2021-05
1,1621861200,142157,142157,1.2212,1.22039,1.22282,0.0008099999999999774,1.22049,1.21952,1.22139,1621854060,1621860300,3e-05,1.22282,-1,1621861980,13.0,0.5999999999994898,-8.099999999999774,2021-05-24 13:00:00,2021-05-24 13:13:00,8.099999999999774,0.3,-8.399999999999775,2021-05
1,1621928580,143274,143274,1.22582,1.22429,1.2288799999999995,0.0015299999999998093,1.22439,1.22366,1.22449,1621926120,1621926900,2e-05,1.2288799999999995,-1,1621949640,351.0,8.20000000000043,-15.299999999998093,2021-05-25 07:43:00,2021-05-25 13:34:00,15.299999999998093,0.2,-15.499999999998092,2021-05
-1,1622030100,144959,144969,1.22323,1.22359,1.2225100000000002,0.00035999999999991594,1.22349,1.22347,1.22378,1622028600,1622029800,3e-05,1.2225100000000002,1,1622030280,3.0,7.300000000001194,7.199999999998319,2021-05-26 11:55:00,2021-05-26 11:58:00,3.5999999999991594,0.3,6.899999999998319,2021-05
